            JDTDB             Calendar Date (TDB),                      X,                      Y,                      Z,             X_s,             Y_s,             Z_s,
*****************************************************************************************************************************************************************************
$$SOE
2443509.500000000, A.D. 1978-Jan-01 00:00:00.0000, -3.375008662536261E+01, -2.842038426694051E+01,  3.207975850108496E+00,  1.31851169E-05,  7.58972607E-05,  1.10530766E-05,
2443874.500000000, A.D. 1979-Jan-01 00:00:00.0000, -3.311964748848656E+01, -2.910107346971767E+01,  3.316062380376031E+00,  1.23489852E-05,  7.35686443E-05,  1.07367279E-05,
2444239.500000000, A.D. 1980-Jan-01 00:00:00.0000, -3.247324795636273E+01, -2.976963683812100E+01,  3.422618467525720E+00,  1.15664686E-05,  7.12577469E-05,  1.04212435E-05,
2444605.500000000, A.D. 1981-Jan-01 00:00:00.0000, -3.180890959802042E+01, -3.042698266744772E+01,  3.527866220895888E+00,  1.08333888E-05,  6.89595757E-05,  1.01059771E-05,
2444970.500000000, A.D. 1982-Jan-01 00:00:00.0000, -3.113040142462998E+01, -3.106855556089317E+01,  3.631172834624403E+00,  1.01514149E-05,  6.66878595E-05,  9.79285397E-06,
2445335.500000000, A.D. 1983-Jan-01 00:00:00.0000, -3.043635844174186E+01, -3.169525255444853E+01,  3.732777735900921E+00,  9.51605815E-06,  6.44373665E-05,  9.48120146E-06,
2445700.500000000, A.D. 1984-Jan-01 00:00:00.0000, -2.972747074586789E+01, -3.230624726501478E+01,  3.832637782846577E+00,  8.92482204E-06,  6.22090752E-05,  9.17119746E-06,
2446066.500000000, A.D. 1985-Jan-01 00:00:00.0000, -2.900262567118964E+01, -3.290255179759982E+01,  3.930981100884734E+00,  8.37368824E-06,  5.99978624E-05,  8.86216591E-06,
2446431.500000000, A.D. 1986-Jan-01 00:00:00.0000, -2.826682535527367E+01, -3.348064009268239E+01,  4.027238193183326E+00,  7.86304015E-06,  5.78166089E-05,  8.55594948E-06,
2446796.500000000, A.D. 1987-Jan-01 00:00:00.0000, -2.751905793128031E+01, -3.404228825659428E+01,  4.121648003935785E+00,  7.38865719E-06,  5.56599475E-05,  8.25184306E-06,
2447161.500000000, A.D. 1988-Jan-01 00:00:00.0000, -2.675995156529586E+01, -3.458797662998067E+01,  4.214172655935109E+00,  6.94786330E-06,  5.35284948E-05,  7.94997661E-06,
2447527.500000000, A.D. 1989-Jan-01 00:00:00.0000, -2.598751672632454E+01, -3.511965455326467E+01,  4.305010275436508E+00,  6.53690371E-06,  5.14170441E-05,  7.64965097E-06,
2447892.500000000, A.D. 1990-Jan-01 00:00:00.0000, -2.520568384104576E+01, -3.563465821420116E+01,  4.393606050072780E+00,  6.15537387E-06,  4.93375735E-05,  7.35261383E-06,
2448257.500000000, A.D. 1991-Jan-01 00:00:00.0000, -2.441195206877320E+01, -3.613426927204452E+01,  4.480149147732339E+00,  5.79951828E-06,  4.72846333E-05,  7.05813623E-06,
2448622.500000000, A.D. 1992-Jan-01 00:00:00.0000, -2.360605923888038E+01, -3.661790748019496E+01,  4.564580289152929E+00,  5.46682355E-06,  4.52584985E-05,  6.76630220E-06,
2448988.500000000, A.D. 1993-Jan-01 00:00:00.0000, -2.278573570018829E+01, -3.708604468913498E+01,  4.647067283275261E+00,  5.15405051E-06,  4.32539300E-05,  6.47639732E-06,
2449353.500000000, A.D. 1994-Jan-01 00:00:00.0000, -2.195576161838000E+01, -3.753528125411096E+01,  4.727112464594651E+00,  4.86061662E-06,  4.12820128E-05,  6.19007043E-06,
2449718.500000000, A.D. 1995-Jan-01 00:00:00.0000, -2.111446391302255E+01, -3.796609930591418E+01,  4.804903683640315E+00,  4.58349586E-06,  3.93372990E-05,  5.90658150E-06,
2450083.500000000, A.D. 1996-Jan-01 00:00:00.0000, -2.026263379001780E+01, -3.837783653656619E+01,  4.880406554490498E+00,  4.32069932E-06,  3.74197970E-05,  5.62597848E-06,
2450449.500000000, A.D. 1997-Jan-01 00:00:00.0000, -1.939890896281259E+01, -3.877108764735117E+01,  4.953791471167653E+00,  4.06973166E-06,  3.55243268E-05,  5.34754601E-06,
2450814.500000000, A.D. 1998-Jan-01 00:00:00.0000, -1.852909298780635E+01, -3.914360051131236E+01,  5.024633332384778E+00,  3.83030418E-06,  3.36611771E-05,  5.07284251E-06,
2451179.500000000, A.D. 1999-Jan-01 00:00:00.0000, -1.765183120884436E+01, -3.949679097606482E+01,  5.093112502217257E+00,  3.60022867E-06,  3.18250510E-05,  4.80113830E-06,
2451544.500000000, A.D. 2000-Jan-01 00:00:00.0000, -1.676773800245375E+01, -3.983126151245351E+01,  5.159199217995562E+00,  3.37818580E-06,  3.00158779E-05,  4.53246992E-06,
2451910.500000000, A.D. 2001-Jan-01 00:00:00.0000, -1.587445592428219E+01, -4.014847190756805E+01,  5.223023004430360E+00,  3.16243500E-06,  2.82287811E-05,  4.26615591E-06,
2452275.500000000, A.D. 2002-Jan-01 00:00:00.0000, -1.497658288076193E+01, -4.044698285528504E+01,  5.284185156021847E+00,  2.95314338E-06,  2.64735742E-05,  4.00370442E-06,
2452640.500000000, A.D. 2003-Jan-01 00:00:00.0000, -1.407131067365718E+01, -4.072751278299413E+01,  5.342810088513481E+00,  2.74884121E-06,  2.47455202E-05,  3.74445487E-06,
2453005.500000000, A.D. 2004-Jan-01 00:00:00.0000, -1.315841772657688E+01, -4.098954567362214E+01,  5.398846967319909E+00,  2.54878246E-06,  2.30450122E-05,  3.48850785E-06,
2453371.500000000, A.D. 2005-Jan-01 00:00:00.0000, -1.223544527144813E+01, -4.123299737452923E+01,  5.452394845810194E+00,  2.35179968E-06,  2.13682202E-05,  3.23532170E-06,
2453736.500000000, A.D. 2006-Jan-01 00:00:00.0000, -1.130777117511126E+01, -4.145575068204068E+01,  5.503123191243580E+00,  2.15843420E-06,  1.97254943E-05,  2.98649246E-06,
2454101.500000000, A.D. 2007-Jan-01 00:00:00.0000, -1.037350499259256E+01, -4.165777710645745E+01,  5.551151731496653E+00,  1.96769761E-06,  1.81140973E-05,  2.74163505E-06,
2454466.500000000, A.D. 2008-Jan-01 00:00:00.0000, -9.433511543989606E+00, -4.183846245521664E+01,  5.596457771080773E+00,  1.77922253E-06,  1.65369476E-05,  2.50120941E-06,
2454832.500000000, A.D. 2009-Jan-01 00:00:00.0000, -8.486250793997661E+00, -4.199786078357093E+01,  5.639137041914929E+00,  1.59220391E-06,  1.49943605E-05,  2.26526349E-06,
